Source,Target,Weight
AG,ML,3275
BS,ML,3599
LB,ML,5105
CH,ML,3144
CO,ML,952
CY,ML,3375
IT,ML,8917
JM,ML,8382
KH,ML,1173
KM,ML,16022
CR,ML,815
LU,ML,5521
AZ,ML,1317
AT,ML,1065
DO,ML,3476
GY,ML,4447
BH,ML,2207
HN,ML,1223
CR,GY,2595
GM,GY,12075
DO,GY,19507
BH,GY,3272
GN,GY,4177
EE,MD,16871
CM,MD,903
KG,MD,5397
HU,MD,3116
HR,MD,1675
GE,MD,6937
JO,MD,952
FI,MD,5536
GR,MD,14569
BA,MD,1654
LR,MD,744
AM,MD,6744
DZ,MD,1317
GN,MD,704
AE,MD,3160
DK,MD,10639
CA,MD,4335
ES,MD,11144
MA,MD,1528
BG,MD,11845
LT,MD,7565
GH,MD,742
BJ,MD,2479
AL,MD,11105
CG,MD,1390
KZ,MD,4839
IS,MD,20769
CH,MD,14699
CF,MD,821
BE,MD,22671
GM,MD,2213
LB,MD,1759
CI,MD,715
AZ,MD,7793
AT,MD,16803
BH,MD,852
LV,MD,12688
BA,BG,8698
AG,BG,842
BB,BG,969
AE,BG,2842
AM,BG,4731
AL,BG,8744
AR,BG,723
AZ,BG,3248
AU,BG,1901
AO,BG,847
BZ,PE,3600
GT,PE,9569
BR,PE,2625
NI,PE,12898
MA,PE,2380
AE,PE,696
ES,PE,13932
DZ,PE,1331
GQ,PE,2866
ME,PE,710
FR,PE,1022
NZ,PE,763
AR,PE,13854
BJ,PE,2023
GD,PE,986
CV,PE,911
HT,PE,1814
AG,PE,1393
GM,PE,1023
CG,PE,727
GH,PE,816
MX,PE,9079
LC,PE,999
PA,PE,14477
NL,PE,991
AU,PE,1094
JM,PE,976
MZ,PE,1020
BY,PE,803
CH,PE,3143
MT,PE,1550
IT,PE,4866
LR,PE,974
CR,PE,9632
BS,PE,2859
CF,PE,3909
BE,PE,1082
GW,PE,780
DE,PE,1114
LU,PE,1841
IS,PE,943
JP,PE,1447
CA,PE,1483
AO,PE,1462
AT,PE,934
DO,PE,9134
GY,PE,4161
HN,PE,11497
LK,UA,779
CM,UA,1379
BA,UA,1598
MA,UA,3367
SK,UA,14302
MN,UA,1325
SI,UA,3836
ES,UA,4220
JO,UA,2123
GD,UA,734
KG,UA,8685
FI,UA,4318
GR,UA,4547
DK,UA,4652
TN,UA,4164
RO,UA,3441
AE,UA,2826
FR,UA,2186
NO,UA,2630
SA,UA,714
HU,UA,20035
GN,UA,1502
SL,UA,2465
DZ,UA,2598
IT,UA,9139
LR,UA,2065
QA,UA,1719
CY,UA,13797
PT,UA,6008
MR,UA,755
KZ,UA,11947
BJ,UA,1932
AM,UA,16125
AL,UA,1723
GE,UA,20021
GA,UA,724
KM,UA,1358
LY,UA,1194
EG,UA,1676
LT,UA,14261
BG,UA,10265
CG,UA,2304
CH,UA,3995
GH,UA,2193
CD,UA,838
GM,UA,4128
TR,UA,2843
KW,UA,1169
NL,UA,3080
IS,UA,3088
MU,UA,1078
ME,UA,14396
IE,UA,2752
GQ,UA,1868
RS,UA,4157
OM,UA,853
HR,UA,2959
SZ,UA,1142
LU,UA,5248
MV,UA,2473
AU,UA,804
MK,UA,4950
GB,UA,2222
TG,UA,1030
NG,UA,1468
CA,UA,2274
DE,UA,6035
LB,UA,3254
BE,UA,4266
GW,UA,721
SC,UA,2389
NZ,UA,720
MT,UA,6963
AZ,UA,18415
PK,UA,885
CI,UA,1177
AO,UA,777
AT,UA,5910
DO,UA,733
BH,UA,1120
LV,UA,22373
SE,UA,4030
BA,ES,2284
CY,ES,7524
CM,ES,2710
AE,ES,3957
BB,ES,2064
BR,ES,3186
BO,ES,20731
BI,ES,1170
DZ,ES,2610
CA,ES,3070
DK,ES,7521
AR,ES,16376
EG,ES,784
BS,ES,2128
BZ,ES,2808
AM,ES,3475
CG,ES,2465
BG,ES,21141
AL,ES,3175
BJ,ES,3205
BD,ES,767
AU,ES,3729
EE,ES,6299
AZ,ES,793
CL,ES,12121
BY,ES,3631
CF,ES,2582
BN,ES,833
CO,ES,22668
AG,ES,5416
CD,ES,809
BE,ES,14593
CR,ES,12504
DE,ES,9782
BF,ES,1822
CI,ES,3293
CZ,ES,3800
AO,ES,1661
AT,ES,9378
BH,ES,2379
FJ,NI,773
BS,NI,3274
BR,NI,2721
FI,NI,840
LB,NI,860
MU,NI,947
LS,NI,841
AE,NI,1281
CM,NI,1341
LK,NI,2366
BB,NI,1466
MG,NI,1628
BO,NI,15604
MA,NI,4301
DK,NI,782
GA,NI,1294
BI,NI,929
ML,NI,1326
IT,NI,1037
LR,NI,2948
GN,NI,1291
BW,NI,725
DZ,NI,1928
JO,NI,816
ME,NI,778
CA,NI,2705
DJ,NI,875
HT,NI,5828
BJ,NI,3407
NG,NI,1115
EG,NI,1354
GM,NI,2546
CG,NI,1780
MX,NI,14550
MR,NI,1176
EC,NI,18592
GD,NI,3081
CV,NI,1731
LC,NI,3321
CD,NI,1301
NE,NI,1088
CH,NI,2839
AR,NI,7650
BD,NI,931
GH,NI,2079
GW,NI,2092
CL,NI,4703
KW,NI,1111
CF,NI,1166
MV,NI,1280
MZ,NI,2410
AG,NI,1747
KE,NI,1220
GQ,NI,5006
CO,NI,17259
DE,NI,962
JM,NI,3268
BF,NI,1184
BE,NI,1022
CI,NI,1596
LU,NI,1269
AO,NI,3126
AT,NI,968
DO,NI,21493
GY,NI,4632
BH,NI,1244
BD,DJ,2186
BT,DJ,1002
AE,DJ,20599
BW,DJ,4705
BA,DJ,728
BI,DJ,19994
BB,DJ,1143
BZ,DJ,1922
BF,DJ,18894
DE,DJ,8225
CV,DJ,2387
CD,DJ,12646
BN,DJ,1024
CY,DJ,8882
AU,DJ,1758
CH,DJ,10891
AG,DJ,2652
AZ,DJ,993
CA,DJ,18086
BS,DJ,1626
CI,DJ,13956
AO,DJ,5176
AT,DJ,7005
BH,DJ,16013
FI,GR,8715
BR,GR,766
CM,FI,3619
CM,GR,4758
BS,FI,1131
BS,GR,3579
EE,GR,6101
ES,FI,6641
ES,GR,6459
BT,FI,1160
AE,FI,3516
AE,GR,14377
GD,GR,1222
BD,FI,1080
BD,GR,7974
BW,FI,1040
BB,FI,2580
BB,GR,1800
AG,FI,1182
AG,GR,1832
BA,FI,7649
BA,GR,10909
GN,GR,4517
FR,GR,6678
GA,GR,2235
AM,FI,1438
AM,GR,10279
BI,FI,1776
BI,GR,2822
ET,FI,3550
ET,GR,3169
BF,GR,1022
DK,FI,21545
DK,GR,12076
GQ,GR,3887
AR,GR,1282
BG,FI,8188
BN,FI,1011
BN,GR,2276
CR,FI,1310
CR,GR,1032
AL,FI,5581
BY,FI,4886
BY,GR,4900
CH,FI,18513
BJ,FI,1420
BJ,GR,3705
DZ,GR,1050
CD,FI,1473
CD,GR,6871
GH,GR,2364
CF,FI,3746
CF,GR,1102
AZ,FI,1336
AZ,GR,1501
CY,FI,10592
CL,FI,1085
CL,GR,930
AU,FI,7386
AU,GR,12689
CG,FI,1517
CG,GR,3849
CV,FI,2701
CV,GR,1170
CA,FI,4341
CA,GR,6946
EG,FI,737
EG,GR,3399
BE,FI,8764
BE,GR,18690
GM,GR,6626
DE,FI,9526
DJ,FI,7610
DJ,GR,10594
CI,GR,1079
CZ,FI,5819
CZ,GR,6791
AO,FI,978
AO,GR,4670
AT,FI,12207
AT,GR,19799
DO,FI,820
KE,MY,952
FI,MY,791
GR,MY,1381
FJ,MY,1520
IN,MY,2441
LK,MY,7723
MN,MY,718
LB,MY,2176
JO,MY,1963
MA,MY,920
AE,MY,16542
HK,MY,22322
DK,MY,878
LY,MY,1716
BW,MY,937
MR,MY,793
BJ,MY,826
KW,MY,15523
ET,MY,860
GN,MY,1370
MU,MY,5640
CA,MY,1724
BT,MY,4484
JP,MY,3067
LA,MY,4254
CH,MY,1505
GA,MY,1193
GH,MY,1096
CG,MY,870
DE,MY,920
KI,MY,1333
EG,MY,1221
AU,MY,17134
KR,MY,4247
GB,MY,2732
DJ,MY,1799
GM,MY,1891
IS,MY,944
GQ,MY,2606
CF,MY,819
IE,MY,4498
CY,MY,4468
KH,MY,10859
IT,MY,967
LR,MY,1862
KM,MY,1002
LU,MY,945
MT,MY,2311
AT,MY,788
GY,MY,1009
MU,RS,1960
FI,RS,5140
EE,RS,4401
MN,RS,997
LB,RS,2717
CM,RS,921
KG,RS,953
JO,RS,1286
BB,RS,2120
MG,RS,1078
JM,RS,1623
ML,RS,868
LY,RS,1555
BW,RS,948
ES,RS,4057
AM,RS,1875
HK,RS,894
BI,RS,1397
MA,RS,1462
PT,RS,3891
CA,RS,6070
DK,RS,11633
CR,RS,985
NG,RS,818
KZ,RS,1528
GA,RS,1080
FR,RS,8928
EG,RS,910
KE,RS,927
PA,RS,698
CV,RS,1616
DZ,RS,1043
RO,RS,12180
AE,RS,8343
CL,RS,913
BJ,RS,3527
LT,RS,3983
AG,RS,2940
KW,RS,2185
CG,RS,852
BE,RS,10294
QA,RS,5513
GD,RS,3158
AR,RS,1094
LC,RS,3718
BY,RS,8426
IT,RS,12916
LR,RS,1235
GH,RS,1493
PL,RS,2910
GW,RS,1304
GB,RS,4600
GQ,RS,4315
AZ,RS,1677
MV,RS,1976
GE,RS,2687
AU,RS,7523
OM,RS,1362
MD,RS,3634
NL,RS,10983
CF,RS,6962
GM,RS,3290
BS,RS,1175
IE,RS,8838
PK,RS,1173
NZ,RS,3438
CY,RS,19874
CI,RS,931
CZ,RS,15757
AO,RS,832
DO,RS,1830
BH,RS,2823
LV,RS,4880
BT,MN,4431
KG,MN,10751
FJ,MN,1218
AE,MN,893
HU,MN,8078
CY,MN,1582
MA,MN,865
HK,MN,1239
FR,MN,2049
DZ,MN,715
BJ,MN,5536
BN,MN,782
LA,MN,1982
CA,MN,1217
ME,MN,1333
BG,MN,1155
AL,MN,1327
BE,MN,2374
GD,MN,1556
GH,MN,733
CH,MN,7783
AM,MN,725
BY,MN,2287
MK,MN,1086
GB,MN,1040
BD,MN,793
AZ,MN,1370
GM,MN,838
AU,MN,8898
DE,MN,3123
MD,MN,895
GE,MN,864
JP,MN,14610
GQ,MN,742
IE,MN,7814
IS,MN,725
LU,MN,2147
CZ,MN,20829
BH,MN,778
LV,MN,1069
AT,MN,7912
AG,AO,5586
AE,AO,2668
AL,AO,994
MU,US,1413
GT,US,21651
SN,US,2899
FI,US,2512
GR,US,3727
BT,US,2809
HR,US,2303
LK,US,1234
IN,US,955
BO,US,1838
MA,US,1069
CM,US,4141
PH,US,3550
EE,US,2123
FJ,US,6244
KG,US,704
CY,US,3966
MW,US,1563
MN,US,1953
ES,US,3739
NI,US,8860
BR,US,1697
PK,US,1084
KR,US,2926
UA,US,1360
OM,US,1548
RW,US,4399
ST,US,1283
MM,US,695
BW,US,1579
RO,US,1813
AE,US,4065
BA,US,3765
SI,US,2428
SR,US,6405
HU,US,1751
IT,US,3064
BI,US,3572
DK,US,3523
AM,US,3793
MX,US,11901
GA,US,2046
ME,US,6558
SL,US,13612
GQ,US,4014
PT,US,3430
TZ,US,1661
SA,US,1521
PE,US,2550
ET,US,4593
GM,US,13157
MR,US,1754
FR,US,2133
CO,US,3772
GE,US,2166
TN,US,1019
KE,US,3782
KW,US,2729
BJ,US,1440
AR,US,1662
HK,US,3832
MY,US,1014
JO,US,2791
LA,US,2933
EG,US,978
NP,US,2931
BE,US,2662
JP,US,2731
SK,US,1254
KH,US,1617
DJ,US,3505
PY,US,2705
CL,US,2506
QA,US,3485
TD,US,1667
GH,US,6333
MK,US,4723
GN,US,5208
BY,US,1821
TR,US,729
MD,US,2120
CG,US,2166
SZ,US,1330
CD,US,2252
NE,US,1764
AL,US,5156
LT,US,1768
GW,US,1488
LB,US,4158
NO,US,4290
NZ,US,7443
DE,US,3826
PL,US,1345
LU,US,4876
PG,US,1078
MV,US,1211
GB,US,6261
TG,US,4155
CF,US,2572
AU,US,7443
EC,US,6369
BN,US,1520
TW,US,1839
SC,US,2832
CH,US,5443
BF,US,2314
RS,US,2938
BD,US,975
KI,US,3365
MZ,US,716
IE,US,8029
CR,US,8514
ML,US,1736
NL,US,3694
PA,US,6168
MT,US,5030
NG,US,3979
TJ,US,1222
CA,US,12209
IS,US,8103
SB,US,815
AZ,US,737
BG,US,2424
CI,US,1613
CZ,US,1527
AO,US,1134
UG,US,4827
SG,US,5114
AT,US,3232
BH,US,4178
LV,US,1900
TH,US,806
SE,US,4051
GH,SE,2914
CM,SE,3355
JO,SE,7537
LK,SE,2445
IE,SE,12773
PE,SE,1232
OM,SE,2395
RW,SE,7229
AL,SE,17263
BE,SE,11071
KG,SE,1769
HK,SE,2911
MY,SE,879
BD,SE,1448
FJ,SE,957
GR,SE,21669
HU,SE,10493
BN,SE,988
KE,SE,6545
GA,SE,923
MD,SE,3498
CR,SE,2118
CO,SE,1199
CF,SE,5112
AR,SE,1135
BY,SE,4762
JP,SE,1659
GB,SE,12717
CI,SE,1169
CD,SE,2655
NE,SE,2000
MA,SE,1906
BO,SE,1780
MR,SE,1119
NP,SE,883
FR,SE,5239
BW,SE,1263
BI,SE,13824
GN,SE,3592
MW,SE,1069
MZ,SE,1082
CA,SE,7460
NI,SE,3225
GY,SE,822
BH,SE,3386
MN,SE,15827
LY,SE,2423
EG,SE,1998
ES,SE,7798
BT,SE,786
GQ,SE,2931
KW,SE,3340
EC,SE,909
JM,SE,2445
CG,SE,1700
BJ,SE,786
RO,SE,14083
AE,SE,7515
KR,SE,1220
AU,SE,11404
BZ,SE,1126
CV,SE,10680
CL,SE,3842
CZ,SE,5205
PT,SE,7679
PH,SE,1459
AM,SE,5974
AT,SE,19222
ET,SE,15496
SA,SE,3859
LC,SE,2518
BR,SE,797
MV,SE,2117
GD,SE,4019
BG,SE,9099
DZ,SE,726
QA,SE,5804
BB,SE,5181
AO,SE,1277
DO,SE,1136
IT,SE,6407
LR,SE,6151
NG,SE,1615
NL,SE,18173
GW,SE,3249
CY,SE,16385
MU,SE,2145
KZ,SE,905
BS,SE,2084
AG,SE,3928
HR,SE,21775
NZ,SE,8332
ML,SE,913
GE,SE,6145
PA,SE,1148
DE,SE,17977
AZ,SE,4018
PK,SE,1788
SC,SE,4744
PL,SE,14607
IN,SC,14360
PH,SC,9281
FI,SC,2945
GR,SC,6383
PA,SC,1605
MW,SC,9324
CM,SC,22685
HR,SC,3152
LS,SC,11286
MA,SC,1563
JO,SC,3108
ES,SC,3235
GE,SC,1205
HK,SC,4841
HU,SC,3633
KG,SC,1336
LY,SC,1442
MN,SC,2314
BR,SC,878
NO,SC,4056
NI,SC,2156
PK,SC,2164
PT,SC,4813
SA,SC,17790
JM,SC,19276
RW,SC,8928
BI,SC,5949
BT,SC,13896
BN,SC,17803
DZ,SC,1066
IT,SC,13666
LR,SC,16835
KH,SC,890
CO,SC,1090
ID,SC,2113
AR,SC,767
EG,SC,1892
PY,SC,808
IS,SC,4838
DK,SC,3489
CV,SC,8535
ET,SC,5427
CL,SC,1822
LT,SC,1067
RO,SC,1753
BJ,SC,16314
AM,SC,1085
FR,SC,11546
NG,SC,9686
MR,SC,1850
EC,SC,727
GH,SC,22622
MK,SC,3279
EE,SC,2941
CD,SC,6867
NE,SC,4081
AL,SC,1001
MY,SC,13388
GW,SC,6700
PG,SC,5769
BG,SC,4211
BY,SC,2235
KR,SC,1807
CG,SC,10710
BE,SC,10097
MZ,SC,8802
GA,SC,7017
PL,SC,1372
BZ,SC,7227
CF,SC,10239
CA,SC,10760
RS,SC,4338
LU,SC,9608
IE,SC,13711
ME,SC,4689
NL,SC,5125
NZ,SC,16501
JP,SC,2225
ML,SC,3792
BF,SC,3362
CR,SC,1194
DE,SC,5816
KZ,SC,1007
CI,SC,10197
LB,SC,7536
BS,SC,15692
CZ,SC,4313
AZ,SC,2192
AO,SC,4202
AT,SC,8300
DO,SC,6895
GY,SC,18804
LV,SC,4911
HN,SC,823
BA,PL,1709
FI,PL,4107
GR,PL,4241
KG,PL,871
MA,PL,970
FR,PL,3123
CY,PL,6681
HU,PL,3691
ES,PL,3559
AM,PL,2609
DZ,PL,1085
MN,PL,1041
CA,PL,2133
DK,PL,16844
ME,PL,4057
IT,PL,4850
AE,PL,1423
NZ,PL,1260
NP,PL,785
GD,PL,773
MD,PL,7207
HR,PL,4015
MU,PL,734
EE,PL,4745
LU,PL,14174
CF,PL,718
LB,PL,934
MK,PL,2951
GE,PL,10764
CH,PL,15906
KZ,PL,964
BY,PL,17339
LT,PL,7891
BE,PL,14680
AL,PL,1720
GM,PL,2624
MV,PL,740
AU,PL,1872
AZ,PL,2296
BG,PL,4424
CZ,PL,9599
MT,PL,13262
BH,PL,800
LV,PL,6190
AT,PL,18001
FI,HU,7654
GR,HU,5534
ES,HU,4345
AG,HU,1306
BA,HU,5026
HK,HU,882
AE,HU,2428
EE,HU,6039
FR,HU,3161
GD,HU,1308
DK,HU,13082
DZ,HU,1121
BB,HU,1365
AL,HU,5045
CV,HU,1712
BJ,HU,1720
GM,HU,2259
BS,HU,702
GH,HU,1145
BY,HU,2971
AM,HU,1049
AU,HU,3149
GB,HU,20536
CR,HU,862
EG,HU,715
HR,HU,13042
CA,HU,4104
CY,HU,13484
BE,HU,8962
AZ,HU,3040
GE,HU,2205
BG,HU,6097
CZ,HU,12599
BH,HU,1014
PH,PK,4330
FJ,PK,2057
IN,PK,4112
BO,PK,733
CM,PK,1714
BA,PK,4759
BS,PK,1012
BR,PK,893
CY,PK,15923
NI,PK,1505
ES,PK,2573
FI,PK,761
GR,PK,18052
KI,PK,1894
JO,PK,2913
KE,PK,4045
GT,PK,729
MW,PK,2289
GN,PK,2208
MG,PK,2162
BB,PK,747
DK,PK,1381
MY,PK,8448
HK,PK,2911
MM,PK,857
LY,PK,2236
FR,PK,1559
LK,PK,2727
GD,PK,1128
AG,PK,1103
DZ,PK,2342
PE,PK,698
LS,PK,2179
BT,PK,1282
MR,PK,2353
KG,PK,3157
MN,PK,887
MA,PK,3358
AL,PK,1031
CR,PK,883
BF,PK,1772
CA,PK,2812
ME,PK,778
NP,PK,2188
GA,PK,1214
BW,PK,2123
ET,PK,1975
ID,PK,3358
EG,PK,2798
NO,PK,2125
DE,PK,1917
JM,PK,1997
NZ,PK,1070
BI,PK,2067
CG,PK,1926
HT,PK,1725
BY,PK,1307
NL,PK,925
CD,PK,1934
NE,PK,2076
TD,KW,14877
TD,AL,734
TD,GD,2271
TD,JM,3134
TD,ST,11350
TD,EG,10301
TD,BD,2039
TD,CV,3159
TD,SC,12072
TD,NL,3579
TD,LC,1899
TD,GH,20558
TD,CH,4286
TD,HT,12042
TD,ID,758
TD,SR,2488
TD,OM,10340
TD,ET,7153
TD,SZ,9670
TD,GB,2637
TD,BY,716
TD,KI,1647
TD,MV,1388
TD,IE,776
TD,KG,812
TD,MZ,13724
TD,BZ,834
TD,PG,4616
TD,BE,6057
TD,GM,13301
TD,CA,9115
TD,GW,14393
TD,LU,8161
TD,IS,981
TD,SB,1930
TD,DE,1658
TD,GE,1075
TD,AZ,2003
TD,LB,6670
TD,AO,12973
TD,DO,1986
TD,GY,2371
TD,BH,5629
TD,SE,2500
TD,HN,816
SG,AG,1634
SG,NO,6390
SG,KE,852
SG,FI,4302
SG,GR,2969
SG,FJ,3221
SG,IN,10175
SG,MN,3756
SG,KR,10273
SG,BT,8973
SG,ES,1947
SG,LK,17447
SG,SC,18206
SG,BB,2583
SG,KZ,772
SG,MA,709
SG,JO,1426
SG,KI,2222
SG,HU,1418
SG,EE,2572
SG,RO,1071
SG,RW,751
SG,PT,2358
SG,ME,1375
SG,IT,2751
SG,LR,1067
SG,DK,5624
SG,BZ,956
SG,BS,3434
SG,BW,872
SG,LA,3784
SG,FR,3246
SG,IS,4789
SG,KH,5724
SG,BE,3113
SG,MU,9476
SG,GN,751
SG,SA,20569
SG,CY,7709
SG,LT,1338
SG,ID,18292
SG,AL,781
SG,GD,1340
SG,BG,1393
SG,NP,5057
SG,LB,3141
SG,LC,1660
SG,BY,1039
SG,PL,884
SG,PA,838
SG,MK,1321
SG,CH,11309
SG,PG,3907
SG,HR,1763
SG,LU,9176
SG,IE,10920
SG,RS,1294
SG,GH,912
SG,GB,11936
SG,GM,1086
SG,GQ,1074
SG,CA,10627
SG,CR,806
SG,PK,1830
SG,NG,823
SG,JM,1065
SG,MT,8466
SG,DE,3721
SG,JP,11956
SG,NL,5847
SG,AZ,728
SG,SB,5350
SG,CZ,1380
SG,AT,3407
SG,GY,1026
SG,LV,1432
SG,SE,4538
UG,AG,7879
UG,NO,9142
UG,FI,3552
UG,GR,2216
UG,NI,1590
UG,FJ,2827
UG,IN,2026
UG,KR,1196
UG,BR,1158
UG,BA,929
UG,SI,1013
UG,BT,1596
UG,ES,1039
UG,UA,985
UG,LK,3348
UG,KG,717
UG,PH,1773
UG,BB,5264
UG,KZ,810
UG,MA,4077
UG,KI,2602
UG,MG,16628
UG,TN,3071
UG,HU,945
UG,EE,1237
UG,RO,1452
UG,SR,5539
UG,DZ,3572
UG,PT,1249
UG,ME,1598
UG,LY,6446
UG,IT,1573
UG,DK,5487
UG,PY,1464
UG,BZ,3176
UG,BS,6617
UG,HT,18454
UG,TL,1779
UG,FR,1760
UG,SV,790
UG,AR,760
UG,IS,7604
UG,KH,1002
UG,BE,3848
UG,MR,16314
UG,KW,11539
UG,MU,6005
UG,HK,982
UG,BN,1867
UG,CL,729
UG,CY,8155
UG,LT,726
UG,ID,1134
UG,AL,1561
UG,TJ,2402
UG,TO,7147
UG,CV,5411
UG,GD,10243
UG,EG,4653
UG,BG,940
UG,NP,1455
UG,TT,5615
UG,LB,3587
UG,TR,4116
UG,LC,6433
UG,AU,5128
UG,BY,1512
UG,EC,869
UG,PA,1176
UG,MK,1275
UG,CH,4658
UG,PG,13100
UG,HR,856
UG,LU,9803
UG,IE,3637
UG,RS,1417
UG,MV,5012
UG,GB,7760
UG,MY,1395
UG,BD,3009
UG,GE,967
UG,CA,7368
UG,CR,1369
UG,PK,5012
UG,CO,1090
UG,JM,14711
UG,MT,6389
UG,DE,3924
UG,JP,1029
UG,NL,8876
UG,AZ,3233
UG,NZ,2232
UG,SB,5931
UG,AO,21643
UG,SG,1277
UG,AT,2554
UG,DO,6046
UG,GY,7966
UG,LV,884
UG,SE,13435
UG,HN,1243
MK,PK,843
LA,PK,1666
ML,PK,1829
GM,PK,3471
LC,PK,934
BJ,PK,3241
CO,PK,911
EC,PK,837
KW,PK,19351
PA,PK,991
MU,PK,3299
LB,PK,2469
CH,PK,1092
CF,PK,4677
MT,PK,6367
JP,PK,756
MZ,PK,2677
KZ,PK,975
KR,PK,1169
BD,PK,12316
IE,PK,2677
KH,PK,2164
BZ,PK,1131
DJ,PK,2858
GH,PK,3505
AU,PK,3288
MV,PK,7142
PG,PK,1943
BE,PK,1499
NG,PK,2756
KM,PK,1256
GB,PK,5470
IT,PK,3709
LR,PK,4763
BN,PK,5926
GE,PK,909
GQ,PK,1817
AZ,PK,1961
GW,PK,1686
CI,PK,1817
LU,PK,848
AO,PK,2364
AT,PK,1383
DO,PK,1585
GY,PK,2257
HN,PK,1463
KE,OM,12737
KI,OM,1604
CY,OM,17211
CM,OM,3191
BA,OM,2961
LS,OM,1918
MA,OM,7467
MG,OM,4817
ES,OM,1829
BW,OM,2988
NO,OM,1805
MW,OM,3587
BZ,OM,1615
NI,OM,1126
BT,OM,9023
EE,OM,900
KG,OM,1104
FI,OM,1170
GR,OM,13878
LY,OM,9618
HK,OM,5685
FJ,OM,3760
IT,OM,4293
LR,OM,11131
FR,OM,2169
AM,OM,948
MM,OM,695
GE,OM,1671
ET,OM,15460
BB,OM,1878
DJ,OM,8703
CA,OM,5094
KZ,OM,920
MR,OM,5928
BJ,OM,3582
DK,OM,1320
DZ,OM,4008
IS,OM,1430
ME,OM,1113
CV,OM,759
MU,OM,17909
BE,OM,1494
GN,OM,4702
GQ,OM,5007
GA,OM,2139
AL,OM,1447
LA,OM,1242
LC,OM,1484
LT,OM,886
CH,OM,2248
HT,OM,1667
BY,OM,1311
CG,OM,2726
CD,OM,4036
NE,OM,7074
GD,OM,1609
AU,OM,5181
IE,OM,6308
LU,OM,2109
GB,OM,5238
HR,OM,1028
CO,OM,727
KR,OM,1676
MZ,OM,4568
AG,OM,1962
BS,OM,1819
BG,OM,1021
GH,OM,8568
ID,OM,3070
KH,OM,1352
NL,OM,1769
CF,OM,4289
GM,OM,11907
JP,OM,1399
MK,OM,1220
ML,OM,3229
CR,OM,815
JM,OM,2309
NG,OM,17213
AZ,OM,2078
NZ,OM,6659
BF,OM,2536
GW,OM,2501
KM,OM,12283
DE,OM,2102
CI,OM,2828
CZ,OM,766
MT,OM,17252
AO,OM,2301
AT,OM,1830
DO,OM,1376
LV,OM,1121
GY,OM,3104
HN,OM,1101
BO,UY,7846
AG,UY,2134
NI,UY,5898
BR,UY,11007
SI,UY,1137
MA,UY,1989
HU,UY,773
US,UY,2810
IT,UY,4238
LR,UY,1221
GT,UY,4248
PA,UY,9947
MG,UY,742
BB,UY,1259
DZ,UY,976
TN,UY,1449
AM,UY,1089
SR,UY,4962
CA,UY,2031
CO,UY,8099
CM,UY,758
MX,UY,5060
DK,UY,1221
ME,UY,1539
IS,UY,1450
SV,UY,5687
PT,UY,3879
RO,UY,922
AE,UY,1089
ST,UY,1805
FI,UY,1337
GR,UY,1366
FR,UY,1742
BS,UY,2803
GD,UY,1317
CV,UY,1820
BG,UY,839
QA,UY,843
PE,UY,8408
CL,UY,17632
BZ,UY,2267
HT,UY,2035
CY,UY,2143
CG,UY,816
BJ,UY,3055
BF,UY,759
GH,UY,1088
CH,UY,4681
TT,UY,2569
LC,UY,1335
GB,UY,1167
TG,UY,1157
AU,UY,3073
GW,UY,1155
SL,UY,1913
CD,UY,1812
SN,UY,896
NO,UY,1347
AL,UY,800
MK,UY,914
BY,UY,950
LB,UY,1019
SC,UY,1054
LT,UY,756
NL,UY,1803
NZ,UY,8083
JM,UY,1292
GM,UY,3387
HR,UY,1130
MZ,UY,995
CR,UY,8724
DE,UY,1997
GQ,UY,4640
NG,UY,748
RS,UY,1305
EE,UY,860
IE,UY,3415
EC,UY,7511
BE,UY,1759
LU,UY,3426
MT,UY,3181
CI,UY,988
CZ,UY,700
AO,UY,1745
UG,UY,899
AT,UY,1802
DO,UY,16980
GY,UY,3043
SE,UY,2601
HN,UY,5653
FJ,GW,1693
CM,GW,21807
BR,GW,18519
GT,GW,813
BO,GW,976
BZ,GW,3186
FI,GW,1573
GR,GW,938
AE,GW,3854
BI,GW,13434
BB,GW,4301
DZ,GW,4643
CR,GW,2249
DK,GW,7173
AR,GW,1051
BD,GW,1150
EG,GW,1929
DE,GW,10122
GD,GW,4065
AL,GW,965
GH,GW,19680
EC,GW,1056
CO,GW,1550
ET,GW,1919
BY,GW,1114
AG,GW,7079
BS,GW,2262
CD,GW,15862
CL,GW,751
DJ,GW,6743
AZ,GW,1003
CY,GW,3910
BG,GW,726
CA,GW,1372
BE,GW,17498
AT,GW,4544
DO,GW,3727
BH,GW,1583
FJ,MT,1550
LK,MT,6360
IN,MT,4235
LB,MT,10593
GT,MT,893
BB,MT,6621
MA,MT,4531
BR,MT,2875
MN,MT,1044
BT,MT,1504
LS,MT,1196
KG,MT,1281
HK,MT,6060
CM,MT,6423
JO,MT,4307
AG,MT,22511
BS,MT,4986
ES,MT,20924
LR,MT,13983
FR,MT,14296
GQ,MT,13722
DZ,MT,1706
MG,MT,1110
GA,MT,7895
GE,MT,18286
BW,MT,2522
ET,MT,12978
CO,MT,6693
CA,MT,13932
HT,MT,1374
MR,MT,4878
AR,MT,2742
KR,MT,2251
BJ,MT,5596
BI,MT,1520
EG,MT,4209
GD,MT,4360
DE,MT,21198
ID,MT,792
KW,MT,18975
CL,MT,2492
